case_uid,event,anotator,dimenze,poradi,hodnota
mat1338,k1_naostro_05_24,A1,reseni,2,Podpora
mat1338,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp452,k1_naostro_05_24,A1,chovani,1,Diagnóza
exp452,k1_naostro_05_24,A1,chovani,2,Nezvládání výuky
exp452,k1_naostro_05_24,A1,chovani,3,Porušování třídních/školních pravidel
exp452,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp452,k1_naostro_05_24,A1,reseni,2,Práce s kolektivem
exp452,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp1169,k1_naostro_05_24,A1,chovani,1,Verbální agrese
exp1169,k1_naostro_05_24,A1,chovani,2,Verbální narušování výuky
exp1169,k1_naostro_05_24,A1,reseni,1,Upozornění
exp1169,k1_naostro_05_24,A1,reseni,2,(Kázeňské) Tresty
exp1169,k1_naostro_05_24,A1,reseni,3,Nerespektující komunikace
exp1169,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp956,k1_naostro_05_24,A1,chovani,1,Verbální narušování výuky
exp956,k1_naostro_05_24,A1,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp956,k1_naostro_05_24,A1,reseni,1,Upozornění
exp956,k1_naostro_05_24,A1,reseni,2,Nerespektující komunikace
exp956,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
exp1222,k1_naostro_05_24,A1,chovani,1,Problémy s docházkou
exp1222,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp1222,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp1222,k1_naostro_05_24,A1,reseni,3,Podpora
exp1222,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp385,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp385,k1_naostro_05_24,A1,chovani,2,Verbální narušování výuky
exp385,k1_naostro_05_24,A1,chovani,3,Fyzická agrese
exp385,k1_naostro_05_24,A1,chovani,4,Verbální agrese
exp385,k1_naostro_05_24,A1,chovani,5,Porušování třídních/školních pravidel
exp385,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
exp385,k1_naostro_05_24,A1,reseni,2,Důsledky
exp385,k1_naostro_05_24,A1,reseni,3,Rozhovor
exp385,k1_naostro_05_24,A1,dopad,1,Krátkodobý úspěch
exp803,k1_naostro_05_24,A1,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp803,k1_naostro_05_24,A1,chovani,2,Problémy s docházkou
exp803,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp803,k1_naostro_05_24,A1,reseni,2,Nerespektující komunikace
exp803,k1_naostro_05_24,A1,reseni,3,Podpora
exp803,k1_naostro_05_24,A1,reseni,4,Spolupráce s odborníky
exp803,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp1436,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
exp1436,k1_naostro_05_24,A1,reseni,1,Spolupráce s odborníky
exp1436,k1_naostro_05_24,A1,reseni,2,Důsledky
exp1436,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp340,k1_naostro_05_24,A1,chovani,1,Problémy s docházkou
exp340,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp340,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp340,k1_naostro_05_24,A1,reseni,3,Nerespektující komunikace
exp340,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp771,k1_naostro_05_24,A1,chovani,1,Problémy s docházkou
exp771,k1_naostro_05_24,A1,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp771,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp771,k1_naostro_05_24,A1,reseni,2,Podpora
exp771,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp771,k1_naostro_05_24,A1,dopad,2,Částečný úspěch
mat1333,k1_naostro_05_24,A1,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat1333,k1_naostro_05_24,A1,chovani,2,Fyzická agrese
mat1333,k1_naostro_05_24,A1,reseni,1,Rozhovor
mat1333,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
mat1333,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
mat1333,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp132,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp132,k1_naostro_05_24,A1,chovani,2,Diagnóza
exp132,k1_naostro_05_24,A1,chovani,3,Verbální agrese
exp132,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp132,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp132,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp871,k1_naostro_05_24,A1,chovani,1,Diagnóza
exp871,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp1118,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp1118,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp1118,k1_naostro_05_24,A1,reseni,2,Práce s kolektivem
exp1118,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
mat1397,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
mat1397,k1_naostro_05_24,A1,reseni,1,Rozhovor
mat1397,k1_naostro_05_24,A1,reseni,2,Důsledky
mat1397,k1_naostro_05_24,A1,reseni,3,Upozornění
mat1397,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp90,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
exp90,k1_naostro_05_24,A1,chovani,2,Fyzická agrese
exp90,k1_naostro_05_24,A1,chovani,3,Verbální agrese
exp90,k1_naostro_05_24,A1,reseni,1,Fyzické zakročení
exp90,k1_naostro_05_24,A1,reseni,2,Rozhovor
exp90,k1_naostro_05_24,A1,reseni,3,Spolupráce s odborníky
exp90,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
mat1483,k1_naostro_05_24,A1,chovani,1,Diagnóza
mat1483,k1_naostro_05_24,A1,chovani,2,Emoční výbuchy
mat1483,k1_naostro_05_24,A1,chovani,3,Nezvládání výuky
mat1483,k1_naostro_05_24,A1,reseni,1,Podpora
mat1483,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
mat331,k1_naostro_05_24,A1,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat331,k1_naostro_05_24,A1,chovani,2,Nevěnování se výuce/Nepozornost při výuce
mat331,k1_naostro_05_24,A1,reseni,1,Rozhovor
mat331,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp1246,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp1246,k1_naostro_05_24,A1,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp1246,k1_naostro_05_24,A1,chovani,3,Fyzická agrese
exp1246,k1_naostro_05_24,A1,chovani,4,Diagnóza
exp1246,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
exp1246,k1_naostro_05_24,A1,reseni,2,Rozhovor
mat467,k1_naostro_05_24,A1,chovani,1,Verbální agrese
mat467,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
mat467,k1_naostro_05_24,A1,reseni,2,Rozhovor
mat467,k1_naostro_05_24,A1,dopad,1,Krátkodobý úspěch
exp116,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp116,k1_naostro_05_24,A1,chovani,2,Verbální agrese
exp116,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
exp116,k1_naostro_05_24,A1,reseni,2,Podpora
exp116,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
exp116,k1_naostro_05_24,A1,reseni,4,Rozhovor
exp116,k1_naostro_05_24,A1,reseni,5,Spolupráce s odborníky
mat1045,k1_naostro_05_24,A1,chovani,1,Verbální agrese
mat1045,k1_naostro_05_24,A1,reseni,1,Práce s kolektivem
mat1045,k1_naostro_05_24,A1,reseni,2,Podpora
exp1101,k1_naostro_05_24,A1,chovani,1,Verbální agrese
exp1101,k1_naostro_05_24,A1,chovani,2,Neverbální narušování výuky
exp1101,k1_naostro_05_24,A1,chovani,3,Verbální narušování výuky
exp1101,k1_naostro_05_24,A1,chovani,4,Diagnóza
exp1101,k1_naostro_05_24,A1,chovani,5,Porušování třídních/školních pravidel
exp1101,k1_naostro_05_24,A1,reseni,1,Podpora
exp1101,k1_naostro_05_24,A1,reseni,2,Nerespektující komunikace
exp1101,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
exp1101,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp1125,k1_naostro_05_24,A1,chovani,1,Nezvládání výuky
exp1125,k1_naostro_05_24,A1,reseni,1,Podpora
exp1125,k1_naostro_05_24,A1,reseni,2,Rozhovor
exp1125,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
exp1125,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp1292,k1_naostro_05_24,A1,chovani,1,Problémy s docházkou
exp1292,k1_naostro_05_24,A1,chovani,2,Nezvládání výuky
exp1292,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp1292,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp1292,k1_naostro_05_24,A1,reseni,3,Podpora
exp1292,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp860,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp860,k1_naostro_05_24,A1,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp860,k1_naostro_05_24,A1,chovani,3,Verbální narušování výuky
exp860,k1_naostro_05_24,A1,chovani,4,Fyzická agrese
exp860,k1_naostro_05_24,A1,reseni,1,Podpora
exp860,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp860,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
exp860,k1_naostro_05_24,A1,reseni,4,Důsledky
exp860,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp1458,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp1458,k1_naostro_05_24,A1,chovani,2,Verbální narušování výuky
exp1458,k1_naostro_05_24,A1,chovani,3,Neverbální narušování výuky
exp1458,k1_naostro_05_24,A1,reseni,1,Upozornění
exp1458,k1_naostro_05_24,A1,reseni,2,Rozhovor
exp1458,k1_naostro_05_24,A1,reseni,3,Podpora
exp1458,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp1127,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp1127,k1_naostro_05_24,A1,chovani,2,Nezvládání výuky
exp1127,k1_naostro_05_24,A1,chovani,3,Verbální narušování výuky
exp1127,k1_naostro_05_24,A1,chovani,4,Neverbální narušování výuky
exp1127,k1_naostro_05_24,A1,reseni,1,Podpora
exp1127,k1_naostro_05_24,A1,reseni,2,Rozhovor
exp1127,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
exp1127,k1_naostro_05_24,A1,dopad,2,Neúspěch
mat616,k1_naostro_05_24,A1,chovani,1,Verbální agrese
mat616,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp1155,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
exp1155,k1_naostro_05_24,A1,chovani,2,Lhaní a podvody
exp1155,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp1155,k1_naostro_05_24,A1,reseni,2,Důsledky
exp1155,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp46,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
exp46,k1_naostro_05_24,A1,chovani,2,Šikana
exp46,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp46,k1_naostro_05_24,A1,reseni,2,Důsledky
exp46,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp70,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp70,k1_naostro_05_24,A1,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp70,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
exp70,k1_naostro_05_24,A1,reseni,2,Důsledky
exp70,k1_naostro_05_24,A1,reseni,3,(Kázeňské) Tresty
exp70,k1_naostro_05_24,A1,reseni,4,Rozhovor
exp70,k1_naostro_05_24,A1,reseni,5,Dohoda
exp70,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
mat304,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
mat304,k1_naostro_05_24,A1,chovani,2,Diagnóza
mat304,k1_naostro_05_24,A1,chovani,3,Šikana
mat304,k1_naostro_05_24,A1,chovani,4,Nevěnování se výuce/Nepozornost při výuce
mat304,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
mat1246,k1_naostro_05_24,A1,chovani,1,Nezvládání výuky
mat1246,k1_naostro_05_24,A1,chovani,2,Verbální agrese
mat1246,k1_naostro_05_24,A1,chovani,3,Neplnění školních povinností/nepřipravenost na výuku
mat1246,k1_naostro_05_24,A1,reseni,1,Práce s kolektivem
mat1246,k1_naostro_05_24,A1,reseni,2,Podpora
mat1246,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
mat1388,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat1388,k1_naostro_05_24,A1,chovani,2,Verbální narušování výuky
mat1388,k1_naostro_05_24,A1,chovani,3,Neverbální narušování výuky
mat1388,k1_naostro_05_24,A1,reseni,1,Podpora
mat1388,k1_naostro_05_24,A1,dopad,1,Krátkodobý úspěch
exp666,k1_naostro_05_24,A1,chovani,1,Problémy s docházkou
exp666,k1_naostro_05_24,A1,chovani,2,Porušování třídních/školních pravidel
exp666,k1_naostro_05_24,A1,chovani,3,Neplnění školních povinností/nepřipravenost na výuku
exp666,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp666,k1_naostro_05_24,A1,reseni,2,Důsledky
exp666,k1_naostro_05_24,A1,reseni,3,Dohoda
exp666,k1_naostro_05_24,A1,reseni,4,Spolupráce s odborníky
exp666,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
mat979,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
mat979,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
mat979,k1_naostro_05_24,A1,reseni,2,Rozhovor
mat979,k1_naostro_05_24,A1,reseni,3,Práce s kolektivem
mat818,k1_naostro_05_24,A1,chovani,1,Verbální agrese
mat818,k1_naostro_05_24,A1,chovani,2,Porušování třídních/školních pravidel
mat818,k1_naostro_05_24,A1,reseni,1,Důsledky
mat818,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp1060,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp1060,k1_naostro_05_24,A1,chovani,2,Šikana
exp1060,k1_naostro_05_24,A1,chovani,3,Neplnění školních povinností/nepřipravenost na výuku
exp1060,k1_naostro_05_24,A1,chovani,4,Nezvládání výuky
exp1060,k1_naostro_05_24,A1,chovani,5,Emoční výbuchy
exp1060,k1_naostro_05_24,A1,chovani,6,Diagnóza
exp1060,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
exp1060,k1_naostro_05_24,A1,reseni,2,Podpora
exp1060,k1_naostro_05_24,A1,reseni,3,Spolupráce s odborníky
exp1060,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
exp127,k1_naostro_05_24,A1,chovani,1,Problémy s docházkou
exp127,k1_naostro_05_24,A1,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp127,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp127,k1_naostro_05_24,A1,reseni,2,Podpora
exp127,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
mat1489,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
mat1489,k1_naostro_05_24,A1,chovani,2,Verbální agrese
mat1489,k1_naostro_05_24,A1,reseni,1,Upozornění
mat1489,k1_naostro_05_24,A1,reseni,2,Fyzické zakročení
mat1489,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
mat1489,k1_naostro_05_24,A1,reseni,4,Spolupráce s odborníky
mat1489,k1_naostro_05_24,A1,dopad,1,Krátkodobý úspěch
exp562,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp562,k1_naostro_05_24,A1,chovani,2,Verbální agrese
exp562,k1_naostro_05_24,A1,chovani,3,Porušování třídních/školních pravidel
exp562,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp562,k1_naostro_05_24,A1,reseni,2,Důsledky
exp562,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
mat1092,k1_naostro_05_24,A1,reseni,1,Rozhovor
mat1092,k1_naostro_05_24,A1,reseni,2,Dohoda
mat1481,k1_naostro_05_24,A1,reseni,1,Upozornění
mat1481,k1_naostro_05_24,A1,reseni,2,Přemístění žáka
exp1072,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp1072,k1_naostro_05_24,A1,chovani,2,Verbální agrese
exp1072,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp1072,k1_naostro_05_24,A1,reseni,2,Podpora
exp1072,k1_naostro_05_24,A1,dopad,1,Neúspěch
mat77,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
mat77,k1_naostro_05_24,A1,reseni,1,Práce s kolektivem
mat77,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp368,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
exp368,k1_naostro_05_24,A1,reseni,1,Důsledky
exp368,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp840,k1_naostro_05_24,A1,chovani,1,Verbální agrese
exp840,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp840,k1_naostro_05_24,A1,reseni,2,Práce s kolektivem
exp840,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp1456,k1_naostro_05_24,A1,chovani,1,Šikana
exp1456,k1_naostro_05_24,A1,chovani,2,Problémy s docházkou
exp1456,k1_naostro_05_24,A1,reseni,1,Práce s kolektivem
exp1456,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp1456,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
exp1456,k1_naostro_05_24,A1,dopad,1,Neúspěch
mat248,k1_naostro_05_24,A1,chovani,1,Fyzická agrese
mat248,k1_naostro_05_24,A1,chovani,2,Verbální narušování výuky
mat248,k1_naostro_05_24,A1,chovani,3,Neverbální narušování výuky
mat248,k1_naostro_05_24,A1,chovani,4,Porušování třídních/školních pravidel
mat248,k1_naostro_05_24,A1,reseni,1,Nerespektující komunikace
mat248,k1_naostro_05_24,A1,reseni,2,Důsledky
mat248,k1_naostro_05_24,A1,dopad,1,Krátkodobý úspěch
mat1102,k1_naostro_05_24,A1,chovani,1,Neverbální narušování výuky
mat1102,k1_naostro_05_24,A1,chovani,2,Fyzická agrese
mat1102,k1_naostro_05_24,A1,reseni,1,Upozornění
mat1102,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
mat276,k1_naostro_05_24,A1,chovani,1,Porušování třídních/školních pravidel
mat276,k1_naostro_05_24,A1,chovani,2,Emoční výbuchy
mat276,k1_naostro_05_24,A1,reseni,1,Podpora
mat276,k1_naostro_05_24,A1,reseni,2,Rozhovor
mat276,k1_naostro_05_24,A1,reseni,3,Spolupráce s odborníky
mat276,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp408,k1_naostro_05_24,A1,chovani,1,Diagnóza
exp408,k1_naostro_05_24,A1,chovani,2,Verbální narušování výuky
exp408,k1_naostro_05_24,A1,chovani,3,Fyzická agrese
exp408,k1_naostro_05_24,A1,chovani,4,Neverbální narušování výuky
exp408,k1_naostro_05_24,A1,chovani,5,Verbální agrese
exp408,k1_naostro_05_24,A1,reseni,1,Upozornění
exp408,k1_naostro_05_24,A1,reseni,2,Podpora
exp408,k1_naostro_05_24,A1,reseni,3,Dohoda
exp408,k1_naostro_05_24,A1,reseni,4,Přemístění žáka
exp408,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp126,k1_naostro_05_24,A1,chovani,1,Emoční výbuchy
exp126,k1_naostro_05_24,A1,reseni,1,Upozornění
exp126,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp126,k1_naostro_05_24,A1,reseni,3,Rozhovor
exp126,k1_naostro_05_24,A1,reseni,4,Přemístění žáka
exp126,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp21,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp21,k1_naostro_05_24,A1,chovani,2,Neverbální narušování výuky
exp21,k1_naostro_05_24,A1,chovani,3,Verbální narušování výuky
exp21,k1_naostro_05_24,A1,chovani,4,Fyzická agrese
exp21,k1_naostro_05_24,A1,reseni,1,Podpora
exp21,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp21,k1_naostro_05_24,A1,reseni,3,Přemístění žáka
exp21,k1_naostro_05_24,A1,reseni,4,Rozhovor
exp21,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
mat245,k1_naostro_05_24,A1,chovani,1,Diagnóza
mat245,k1_naostro_05_24,A1,chovani,2,Nevěnování se výuce/Nepozornost při výuce
mat245,k1_naostro_05_24,A1,reseni,1,Podpora
mat245,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
mat440,k1_naostro_05_24,A1,chovani,1,Verbální agrese
mat440,k1_naostro_05_24,A1,chovani,2,Verbální narušování výuky
mat440,k1_naostro_05_24,A1,chovani,3,Nevěnování se výuce/Nepozornost při výuce
mat440,k1_naostro_05_24,A1,reseni,1,Upozornění
mat440,k1_naostro_05_24,A1,reseni,2,Rozhovor
mat440,k1_naostro_05_24,A1,reseni,3,Podpora
mat440,k1_naostro_05_24,A1,reseni,4,Dohoda
mat440,k1_naostro_05_24,A1,reseni,5,Spolupráce s odborníky
mat440,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
mat169,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat169,k1_naostro_05_24,A1,chovani,2,Verbální agrese
mat169,k1_naostro_05_24,A1,chovani,3,Lhaní a podvody
mat169,k1_naostro_05_24,A1,chovani,4,Verbální narušování výuky
mat169,k1_naostro_05_24,A1,chovani,5,Fyzická agrese
mat169,k1_naostro_05_24,A1,reseni,1,Rozhovor
mat169,k1_naostro_05_24,A1,dopad,1,Krátkodobý úspěch
mat66,k1_naostro_05_24,A1,chovani,1,Verbální narušování výuky
mat66,k1_naostro_05_24,A1,chovani,2,Neverbální narušování výuky
mat66,k1_naostro_05_24,A1,reseni,1,Upozornění
mat66,k1_naostro_05_24,A1,reseni,2,Nerespektující komunikace
mat66,k1_naostro_05_24,A1,reseni,3,Důsledky
mat66,k1_naostro_05_24,A1,dopad,1,Krátkodobý úspěch
exp381,k1_naostro_05_24,A1,chovani,1,Verbální agrese
exp381,k1_naostro_05_24,A1,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp381,k1_naostro_05_24,A1,chovani,3,Verbální narušování výuky
exp381,k1_naostro_05_24,A1,chovani,4,Neverbální narušování výuky
exp381,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp381,k1_naostro_05_24,A1,reseni,2,Spolupráce s odborníky
exp381,k1_naostro_05_24,A1,reseni,3,Upozornění
exp381,k1_naostro_05_24,A1,dopad,1,Neúspěch
mat571,k1_naostro_05_24,A1,chovani,1,Diagnóza
mat571,k1_naostro_05_24,A1,chovani,2,Nezvládání výuky
mat571,k1_naostro_05_24,A1,reseni,1,Podpora
mat571,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
exp770,k1_naostro_05_24,A1,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp770,k1_naostro_05_24,A1,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp770,k1_naostro_05_24,A1,chovani,3,Nezvládání výuky
exp770,k1_naostro_05_24,A1,chovani,4,Diagnóza
exp770,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp770,k1_naostro_05_24,A1,reseni,2,Práce s kolektivem
exp770,k1_naostro_05_24,A1,reseni,3,Spolupráce s odborníky
exp770,k1_naostro_05_24,A1,dopad,1,Částečný úspěch
exp1384,k1_naostro_05_24,A1,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp1384,k1_naostro_05_24,A1,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp1384,k1_naostro_05_24,A1,chovani,3,Verbální narušování výuky
exp1384,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp1384,k1_naostro_05_24,A1,dopad,1,Dlouhodobý úspěch
exp805,k1_naostro_05_24,A1,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp805,k1_naostro_05_24,A1,chovani,2,Nezvládání výuky
exp805,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp805,k1_naostro_05_24,A1,reseni,2,Podpora
exp805,k1_naostro_05_24,A1,reseni,3,Nerespektující komunikace
exp805,k1_naostro_05_24,A1,reseni,4,Spolupráce s odborníky
exp653,k1_naostro_05_24,A1,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp653,k1_naostro_05_24,A1,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp653,k1_naostro_05_24,A1,reseni,1,Rozhovor
exp653,k1_naostro_05_24,A1,dopad,1,Neúspěch
exp862,k1_naostro_05_24,A1,chovani,1,Verbální narušování výuky
exp862,k1_naostro_05_24,A1,chovani,2,Neverbální narušování výuky
exp862,k1_naostro_05_24,A1,chovani,3,Nevěnování se výuce/Nepozornost při výuce
